,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1039,8817,0.9211328592332636,33,0.8364819077957819,10
1040,8818,0.864131515421649,32,0.7802959212293835,12
1041,8819,0.8759395092084001,34,0.8017773187179646,19
1042,8820,0.867507584784223,34,0.7579713559027017,10
1043,8821,0.851809341289905,33,0.7772113194392085,10
1044,8822,0.8773035572754979,32,0.7903397122541813,13
1045,8825,0.871146804911915,34,0.7675980451365321,11
1046,8826,0.8477500115351224,72,0.7920740862635369,28
1047,8827,0.9029647374785634,33,0.8124762257635723,11
1048,8828,0.8553481457873936,33,0.7844544831684563,14
1049,8829,0.850643175949904,95,0.7752711792338853,12
1050,8830,0.888655601221293,34,0.8294453162696038,15
1051,8833,0.9083433582025748,57,0.7931524342764711,13
1052,8834,0.8789155799214987,34,0.7893035947020226,14
1053,8835,0.8604230630899096,33,0.7700037369241131,11
1054,8837,0.870349438839427,47,0.7819265129786201,11
1055,8838,0.8245542291471228,35,0.7603186625493714,15
1056,8840,0.8760864957384393,33,0.7977871018257529,13
1057,8842,0.8447893591992817,33,0.7868511697697209,10
1058,8843,0.8656522909684605,56,0.7907507635687232,25
1059,8845,0.8240251747460223,34,0.7628551650581761,14
1060,8846,0.8370151211623885,34,0.7649136979383401,17
1061,8849,0.8528704467733603,33,0.7596710258316336,10
1062,8851,0.862664124752099,32,0.7790834044532885,9
1063,8852,0.8854303320436997,34,0.7831259104695243,11
1064,8853,0.8628480950465869,34,0.7748765072201793,11
1065,8855,0.8524050125973738,32,0.7745481964020224,11
1066,8856,0.8804318526794852,32,0.787546555520107,10
1067,8858,0.8932277138857294,33,0.7978466982242722,10
1068,8859,0.8203485676603764,32,0.7547405544336118,12
1069,8860,0.8944566868086321,33,0.8016531400234691,12
1070,8861,0.9047250116831062,34,0.8000355003482842,12
1071,8862,0.8501192220378664,33,0.7827555578397732,13
1072,8863,0.9210968790659693,35,0.8164336304124022,12
1073,8865,0.843805091393862,32,0.7440878280611789,18
1074,8866,0.900749133301842,33,0.8141266992606145,10
1075,8868,0.86022294066461,34,0.776995129696801,10
1076,8869,0.8570635261043931,37,0.7728436427003498,10
1077,8870,0.8136972429100813,32,0.7493879511767119,12
1078,8871,0.9054949372684395,32,0.7882291810801988,12
1079,8872,0.8595035539600215,34,0.7961167285820081,13
1080,8873,0.8400430688743448,34,0.7693100156000892,10
1081,8874,0.8149184818170152,34,0.7468643107877433,12
1082,8875,0.870209198197262,36,0.7522880794234919,16
1083,8876,0.8989355182342371,33,0.8194339937139689,15
1084,8877,0.8854264111508404,34,0.7819719291065175,10
1085,8878,0.9138573729585526,34,0.8026652673537775,13
1086,8879,0.8889161700970665,45,0.7642789370567055,14
1087,8881,0.7811091469949463,33,0.7479464606069224,11
1088,8883,0.873859169203069,33,0.7776112678558535,16
1089,8885,0.8656333005000233,33,0.7535510117912084,9
1090,8887,0.9046914276371496,34,0.8038052725393894,11
1091,8888,0.8289481468842167,35,0.7882432481364197,9
1092,8889,0.8544349481101459,33,0.7740914054929245,10
1093,8890,0.8510185759002402,53,0.751370098194849,16
1094,8891,0.7828771638311429,33,0.7080194157540611,11
1095,8892,0.8942491441016905,31,0.8045175835432932,12
1096,8893,0.8726424409198734,33,0.7629200332176331,10
1097,8894,0.8522147313742274,33,0.7720580241047442,12
1098,8895,0.8516655861228959,34,0.738425095085933,10
1099,8896,0.8455853895791886,33,0.7893171627537938,13
1100,8897,0.8567286815428574,33,0.776068179630699,14
1101,8900,0.8303579382716009,34,0.7648187067502271,17
1102,8902,0.8664116919191326,33,0.7933947019641852,12
1103,8903,0.8170744314076626,33,0.7306098774448557,16
1104,8904,0.843730828803239,48,0.7631189757723027,16
1105,8905,0.809775780927769,33,0.7509602093886057,16
1106,8906,0.8281369744002145,31,0.7815305231838225,12
1107,8907,0.8731884230630425,33,0.8015091556480941,11
1108,8909,0.8604712896009181,34,0.7583185568137252,15
1109,8910,0.867146829903219,31,0.7868145951092487,16
1110,8911,0.8706819229804765,55,0.8020239667134399,16
1111,8912,0.8457095656565532,32,0.7904946727282852,9
1112,8913,0.8432629409838572,67,0.7765425705453126,23
1113,8914,0.8781213145840692,34,0.7855166566699886,11
1114,8915,0.8834618156103244,34,0.7927811191012075,13
1115,8916,0.9047575054266345,34,0.8073994940294991,13
1116,8918,0.7339010746210309,56,0.7197690452346495,16
1117,8920,0.8383535126160062,32,0.7710314189500553,14
1118,8923,0.8865496399139539,33,0.7872842876076543,12
1119,8924,0.8559701552424003,33,0.787613655897834,15
1120,8926,0.8619531941273562,32,0.7646489571065757,13
1121,8928,0.8297072120798952,33,0.7414290270661528,12
1122,8929,0.901311902526961,34,0.79527400952766,10
1123,8930,0.9076301416561408,33,0.8237074963527868,12
1124,8931,0.8597653744828508,33,0.7714210810889055,9
1125,8932,0.8542681836899468,34,0.7712587370360667,9
1126,8933,0.8285012937222039,33,0.7829417754425188,11
1127,8934,0.8426952861320796,33,0.7690431004173348,14
1128,8935,0.859141950671957,33,0.7729676736595905,11
1129,8937,0.8666221795925266,34,0.7678553226970836,10
1130,8938,0.8611539170377112,42,0.7583362524496942,10
1131,8940,0.8350713758345488,30,0.7763788936423182,13
1132,8942,0.8379268579061766,33,0.7595727777321672,11
1133,8944,0.8203570442833743,33,0.7546406108151842,13
1134,8945,0.9009235655410712,33,0.8259164740937186,15
1135,8946,0.9056745213713939,34,0.8241127355435356,18
1136,8948,0.8590901173086494,33,0.7691214743154927,16
1137,8949,0.8539230187428588,35,0.7782746123717008,11
1138,8950,0.858877379265444,34,0.7731528645837783,10
1139,8952,0.8302606460661199,35,0.7553855797025499,10
1140,8953,0.8819748190024596,33,0.7755908724112517,12
1141,8954,0.8131752535483285,35,0.7435724964858663,18
1142,8955,0.8021642423475281,34,0.7262744856357808,12
1143,8956,0.798313872273991,33,0.738396473597074,11
1144,8957,0.848546244839947,34,0.7582638826723992,13
1145,8959,0.8036368170080954,31,0.7363025825333109,20
1146,8960,0.8998100975205943,45,0.8138106635420912,14
1147,8961,0.8686836422056583,34,0.786506269490765,10
1148,8962,0.8293620739134004,33,0.7631045571343845,11
1149,8963,0.8409756572028615,34,0.768077611543359,13
1150,8964,0.8647704217591208,33,0.7960785614857845,10
1151,8965,0.8575022503797214,33,0.7856401954349999,12
1152,8967,0.8722333079564573,32,0.7876518539997722,12
1153,8968,0.8703803076306008,32,0.8142093204858456,10
1154,8969,0.9308109951524692,33,0.8236720373779113,13
1155,8970,0.9030305464700192,32,0.787852894332719,14
1156,8972,0.8657383995203529,31,0.8152653945776209,14
1157,8973,0.8659451464686987,34,0.7770915282540911,10
1158,8974,0.9098138277151366,35,0.8048272783434359,11
1159,8976,0.8807273712928467,33,0.7997447684741927,20
1160,8977,0.8740510338047625,35,0.7712330189722936,11
1161,8978,0.8963421702481668,33,0.8189803055927646,12
1162,8979,0.8817098189266681,38,0.8200777080713848,11
1163,8980,0.7860180793206923,32,0.7363514344622029,15
1164,8981,0.8807819514727289,33,0.7876170957090576,22
1165,8983,0.8872901618487842,34,0.805267138899666,12
1166,8984,0.8457884679335915,33,0.7591505166198389,17
1167,8985,0.8931141118833732,31,0.7866630662870145,10
1168,8986,0.8669307374861234,37,0.783029603423713,10
1169,8987,0.8408389118441206,55,0.7822955862177619,16
1170,8988,0.8522443580638037,33,0.8009231093057648,14
1171,8989,0.8808649383717819,33,0.8019592683937868,10
1172,8990,0.8580007639643761,47,0.7752504466336643,11
1173,8992,0.8990761554144417,33,0.8193426108796599,11
1174,8994,0.8222072601195376,34,0.7861040803564249,11
1175,8995,0.864933321223837,33,0.787733764417753,10
1176,8997,0.8912457357644281,32,0.8260949187373207,12
1177,8998,0.8581298419228367,34,0.7908722073435008,13
1178,8999,0.8651030903952928,34,0.7702192779290084,9
1179,9000,0.9114869907924128,55,0.8282479566100586,11
1180,9001,0.8903951586567544,34,0.7819221710915126,22
1181,9003,0.8763895393423904,33,0.7623335311131452,13
1182,9004,0.7802599793123279,32,0.7138194166514191,10
1183,9005,0.8511849364428947,34,0.7772457867565021,9
1184,9006,0.8762517560357048,50,0.7930129007527804,17
1185,9007,0.7823664418394866,33,0.7324320723054398,10
1186,9008,0.8400137199476713,32,0.7559824728271866,11
1187,9009,0.8929141907896715,34,0.7868736698599241,10
1188,9010,0.8703664599996095,31,0.7958157553996641,10
1189,9011,0.890969596943744,37,0.7887645708203646,14
1190,9012,0.8647487655655544,31,0.7869722684355378,23
1191,9013,0.8966888734748606,33,0.7987138904006452,13
1192,9014,0.8881404867184197,34,0.7849146611191016,14
1193,9016,0.8723160197727297,33,0.7741041704708301,18
1194,9017,0.7703594586781903,34,0.740237265670984,23
1195,9018,0.8661308511946618,33,0.7626340459297699,14
1196,9020,0.8595044313757649,39,0.7738538876733738,14
1197,9022,0.9015977830571105,32,0.8147238838221383,9
1198,9025,0.9035505353909856,34,0.8093435565674829,10
1199,9026,0.9012407938182938,33,0.8031017305752404,11
1200,9027,0.9008040136120127,32,0.8108967233670747,15
1201,9028,0.9160693515635607,65,0.8106638698002454,14
1202,9031,0.8927771889833487,34,0.78844432879255,10
1203,9032,0.8904825605798542,34,0.8488915085233844,24
1204,9033,0.8617977012827879,47,0.7881198390273152,10
1205,9034,0.8856546118944449,88,0.7985168410502985,15
1206,9035,0.8651242285989599,33,0.7952982302276175,28
1207,9037,0.8375053288445876,38,0.7762206276411749,14
1208,9038,0.8217643819609715,34,0.7523261307833713,12
1209,9039,0.878344241785467,34,0.7974858480686573,13
1210,9041,0.9018978872671035,34,0.8152162586102134,10
1211,9042,0.824677854653775,37,0.752891030224084,11
1212,9044,0.8610488512049014,36,0.775807494970254,12
1213,9045,0.8011479310182678,32,0.7610608572439133,10
1214,9047,0.7703338055125049,44,0.70700084708987,10
1215,9048,0.8849492427289496,33,0.7887318258657299,12
1216,9050,0.8752030095417465,59,0.8097549284557662,17
1217,9052,0.8911954797997536,34,0.8153498442976989,15
1218,9053,0.8767041008414865,33,0.8002196241801529,11
1219,9055,0.845825863122086,33,0.7804728294165826,9
1220,9056,0.8202416578511322,30,0.7175998942799587,11
1221,9057,0.8368983484568981,33,0.7623885311673553,15
1222,9058,0.8919592238436369,33,0.809329923567432,10
1223,9059,0.8060435031956923,32,0.7173003053971405,10
1224,9060,0.8710921697816059,34,0.7899312707844093,10
1225,9061,0.9075500114846504,33,0.8242189444369087,9
1226,9063,0.8375533163692698,74,0.7684241922744752,25
1227,9064,0.8232827360362371,33,0.7321251867272813,12
1228,9065,0.873498672087119,33,0.7895036397530082,11
1229,9066,0.8355491515270053,34,0.7509129465956823,9
1230,9067,0.8463189484530454,43,0.7780307020323821,10
1231,9068,0.8772799148209068,70,0.7811777016213878,24
1232,9069,0.8417872769826571,34,0.7603041038380896,13
1233,9070,0.876021075863487,34,0.7891481183951043,10
1234,9071,0.8648900764863495,31,0.7852418230721748,19
1235,9072,0.8403640797292062,32,0.787524315030864,11
1236,9073,0.8296455308014579,34,0.7317265338447039,17
1237,9074,0.8840290579756291,55,0.7942149947885394,10
1238,9075,0.8928624719941043,48,0.796945590024005,23
1239,9076,0.8689269212430382,32,0.7880762809955212,10
1240,9078,0.8574402106932799,34,0.7701054123365532,11
1241,9079,0.8996139383838178,44,0.7964592614844606,11
1242,9082,0.8891871488278538,32,0.7869803110223357,10
1243,9083,0.8807783302162577,33,0.799212616213669,10
1244,9084,0.8796725491726666,34,0.8148935449320821,12
1245,9086,0.8586598052604524,33,0.7854384288274904,14
1246,9088,0.8847036612016465,34,0.8038891597370055,10
1247,9089,0.9028816465137137,33,0.7996790147983432,12
1248,9090,0.8988645696417454,34,0.8062681661778618,11
1249,9091,0.8100298361555286,45,0.7563130322830274,10
1250,9092,0.8130814377777075,34,0.7242294541386785,13
1251,9093,0.8749707127402298,33,0.7668216803141277,12
1252,9094,0.9029681766041563,35,0.8105514371175162,10
1253,9095,0.8753644694549563,34,0.7762158145027542,10
1254,9096,0.8859264189523598,34,0.8043093331739501,14
1255,9097,0.8611772127408043,33,0.8125342930593827,22
1256,9098,0.9067001716415088,41,0.8099387863974146,11
1257,9100,0.8950015799205338,32,0.796512311182049,10
1258,9101,0.876364589933717,33,0.7940791345460716,11
1259,9102,0.8420448924321644,32,0.7769489142581937,12
1260,9103,0.7953005596428558,33,0.7091905013677795,10
1261,9105,0.8512055314522304,36,0.7643468780318261,9
1262,9106,0.8805908487079878,34,0.788740072922656,16
1263,9107,0.9104261877322847,56,0.8304006706254305,10
1264,9108,0.8825160679540927,33,0.8029831929838016,9
1265,9109,0.8632959814152126,32,0.7465447688350656,11
1266,9110,0.886130867986552,32,0.7826527066494096,13
1267,9112,0.8577579509233265,34,0.8026801838059352,22
1268,9113,0.7428016917355762,40,0.7286682355052637,10
1269,9114,0.9094157495033869,33,0.8131285469022012,12
1270,9115,0.8289829600098804,36,0.7711206853236171,13
1271,9116,0.8595732988227394,32,0.7534558398089377,10
1272,9117,0.8461271481628676,33,0.773839277025098,11
1273,9118,0.820428382703845,33,0.7594904393002917,10
1274,9119,0.8718290755554436,33,0.7941662713207348,12
1275,9120,0.8182233992879245,46,0.7536659774879451,21
1276,9121,0.8845075999305428,34,0.8264959160063684,13
1277,9123,0.8526892902909844,34,0.7557889403190599,12
1278,9125,0.8624179950028097,33,0.7536032811026963,15
1279,9127,0.8490033519831824,33,0.7364021216854719,17
1280,9128,0.8839394149138062,33,0.8033050831808987,11
1281,9130,0.8693396768526809,33,0.7987080937381899,10
1282,9131,0.9217608054969497,33,0.8179866340921935,11
1283,9132,0.8417560915325244,33,0.7813392548113748,10
1284,9133,0.8621637597685047,34,0.7801348950792939,10
1285,9134,0.8739417906463522,34,0.7848521730852644,13
1286,9135,0.8945021027371718,34,0.7740597462972099,13
1287,9137,0.8371282672529932,34,0.7581094192725107,10
1288,9138,0.897249534685534,33,0.7831675730393999,10
1289,9139,0.8392951741898917,33,0.7976338085779098,11
1290,9140,0.8704394155898482,56,0.778189252836281,15
1291,9141,0.896791945695502,59,0.8220379040867578,10
1292,9142,0.8515681752754707,92,0.7898715204967068,29
1293,9143,0.8278619239941236,33,0.7772000168663374,10
1294,9145,0.8574923397692357,45,0.7968895556325091,10
1295,9147,0.8486828222240054,32,0.7703146228432203,13
1296,9150,0.7973155663727423,34,0.7532019246070057,12
1297,9151,0.8580414116757141,31,0.7857267632174141,14
1298,9152,0.9109208564049316,33,0.813078613869044,10
1299,9153,0.8807186954540438,34,0.7540847149307105,17
1300,9155,0.8472158257482025,47,0.7910334024783694,10
1301,9157,0.8325942247662059,34,0.7860399583785191,12
1302,9158,0.8410230638527956,34,0.7740789912794809,15
1303,9159,0.8573656956188666,33,0.7663658212163447,18
1304,9160,0.8802660276549544,32,0.8208940996039507,9
1305,9162,0.8265440873122503,34,0.7616316109661402,13
1306,9163,0.8325630948952988,38,0.7547595440994694,12
1307,9165,0.8167251292322715,34,0.7612051030547409,11
1308,9166,0.8616954951295615,37,0.8010552779101322,12
1309,9167,0.8265309016409007,80,0.7495769269833894,20
1310,9168,0.8794011325342634,34,0.779470810734674,10
1311,9169,0.868206426610817,34,0.7588032485128405,11
1312,9170,0.8793429405168587,33,0.7950441608115104,12
1313,9171,0.8488291420904884,34,0.773427398578234,10
1314,9172,0.8500950855745777,31,0.7581795813226145,12
1315,9174,0.8116835631298202,34,0.7595574910835678,10
1316,9175,0.8819460232367476,33,0.7936079391232097,10
1317,9176,0.8740398229106805,33,0.7778811574852491,13
1318,9177,0.8224613462789128,33,0.7259173371348024,10
1319,9179,0.8059420906583294,34,0.7542074492196448,19
1320,9180,0.8370385023796596,34,0.7786270938018,18
1321,9181,0.8638385350579457,34,0.8094568743549566,15
1322,9183,0.9103900950986898,33,0.7938948747548848,13
1323,9184,0.8454015877029262,31,0.7528746235662327,9
1324,9185,0.8804181912314637,34,0.7901928165662699,11
1325,9186,0.8383818241585335,44,0.7791750715848268,11
1326,9187,0.8801336155752004,37,0.773867515632656,26
1327,9188,0.8632592327473657,34,0.7955827557065698,10
1328,9190,0.8824856684872161,33,0.7750996625785327,10
1329,9191,0.8609272485923916,31,0.7817254962319751,13
1330,9192,0.8099168198074425,34,0.7086756363655218,11
1331,9193,0.8354819929073588,36,0.745167312442006,18
1332,9194,0.9086799595728725,41,0.8323814933772868,11
1333,9197,0.9190520239206956,33,0.8223394704823933,12
1334,9198,0.8781004597934681,34,0.7942149121554493,13
1335,9202,0.886858759334312,33,0.7853819988458668,13
1336,9203,0.9041246946082343,33,0.7882575227207365,13
1337,9204,0.8860749298996871,34,0.8130237856932594,15
1338,9205,0.8445403710614972,35,0.7586910168285064,14
1339,9206,0.8065724266464,33,0.715200927029346,13
1340,9207,0.8683474046378061,33,0.76812589129956,12
1341,9208,0.8968226281163147,34,0.7909778771820004,12
1342,9209,0.8253275348328795,33,0.783324007007731,12
1343,9210,0.8990438072834831,37,0.8243808711072258,10
1344,9211,0.8554431316867723,33,0.7791748337628753,12
1345,9212,0.8747970124725728,44,0.7989091677104136,13
1346,9213,0.873274941928906,68,0.7988512535720544,22
1347,9214,0.8642136160154426,33,0.7828245468393841,10
1348,9215,0.786038313052815,32,0.7219286676817318,13
1349,9216,0.8534384276034525,32,0.7948386188500179,14
1350,9217,0.8116974706785427,35,0.7169324399619003,21
1351,9218,0.8264989135255358,33,0.7499987915923022,13
1352,9219,0.8273514904049579,33,0.7576239893886375,21
1353,9220,0.8471881879454416,33,0.7832422449704763,11
1354,9221,0.862271919168612,34,0.7829460967021076,12
1355,9222,0.8633860420255546,43,0.787066702437256,16
1356,9223,0.862426381495113,33,0.7860500164052298,12
1357,9224,0.8813920836800396,34,0.8054681573636276,14
1358,9225,0.8584477300957585,34,0.7853722714443582,13
1359,9226,0.8544879584122068,34,0.7555763757743037,12
1360,9227,0.8464726499184503,37,0.750171031531703,9
1361,9228,0.9034006445928924,33,0.7848974685273369,10
1362,9229,0.8030071889716783,33,0.7454971544221634,15
1363,9230,0.8458198378484241,33,0.7494173706328432,10
1364,9231,0.8270057758626255,47,0.7588210382207697,10
1365,9232,0.8472927193801834,33,0.7704514157188191,12
1366,9234,0.8881725522567592,48,0.789789285650029,14
1367,9235,0.8762242961155573,32,0.7683202910721176,14
1368,9236,0.8539544925929696,32,0.7621095569344007,20
1369,9239,0.8124159368296809,50,0.7424951728870408,15
1370,9240,0.9050275152104835,53,0.8033840073546941,16
1371,9241,0.8558623303752166,34,0.7965674483817056,10
1372,9242,0.8685042261247806,34,0.8054677330839368,10
1373,9243,0.8641236115503033,34,0.7892909396749375,14
1374,9245,0.7969646532330616,34,0.7492605280919071,12
1375,9246,0.868493458928703,34,0.7610125791330464,9
1376,9247,0.8590796881991034,52,0.76945195286985,11
1377,9248,0.8898219011422628,34,0.8093610750183069,13
1378,9249,0.8852763425488896,32,0.8017098676536312,12
1379,9250,0.7499496735533973,31,0.7129322121298063,9
1380,9251,0.8902886334363063,32,0.7723862570053679,17
1381,9252,0.8945399367246822,34,0.8040635172262824,10
1382,9253,0.8888853826622379,32,0.7703736908348539,13
1383,9254,0.8810644929089646,34,0.7863433870848588,12
1384,9255,0.8890327143944174,33,0.7795394004495317,11
1385,9256,0.7617892087579099,33,0.7094901692723065,10
1386,9257,0.8484441491130117,41,0.7615206972945181,12
1387,9258,0.8205604115156631,52,0.7423649610178222,13
1388,9259,0.8240073958022858,33,0.7166729130428813,15
1389,9260,0.8641361567892586,33,0.754850756730875,10
1390,9261,0.8719829122480195,33,0.8023979016549634,15
1391,9262,0.887998410386678,47,0.8311805216901766,16
1392,9263,0.8975431085350383,33,0.7950935034585298,13
1393,9266,0.8443452790315458,35,0.7538320615986422,11
1394,9268,0.8710804997363313,32,0.7947305611195452,17
1395,9269,0.8666839782969658,33,0.8089464856569966,9
1396,9270,0.8359693526574948,33,0.7475955860706847,18
1397,9271,0.8662883743093451,34,0.8138969399644582,14
1398,9273,0.8595499939776997,47,0.7841510538878482,13
1399,9275,0.7975004878268936,34,0.7221516255562437,15
1400,9276,0.9013458402171619,33,0.7950810382680724,10
1401,9277,0.8515180361414487,33,0.7814103288816789,9
1402,9278,0.8782018164098166,34,0.7912002866152394,11
1403,9280,0.877482808823157,34,0.7984032116224333,12
1404,9282,0.8647069705577186,35,0.7746739335590193,14
1405,9283,0.8897088800247424,37,0.7836252739278784,13
1406,9284,0.8746313563612798,32,0.7743929950346888,13
1407,9288,0.8540646293419085,34,0.7593319730902883,16
1408,9289,0.9052612477179223,34,0.7933241877776546,10
1409,9290,0.8664284413215476,32,0.7962752337752079,12
1410,9291,0.8187799155059483,57,0.7517598120193463,24
1411,9292,0.8782590500960983,34,0.7850484202528114,9
1412,9293,0.8289339033498527,34,0.7648872073961288,12
1413,9294,0.8947191159444026,34,0.7834636958835299,10
1414,9295,0.8400195718877684,34,0.7865470905024898,10
1415,9296,0.8701515512041009,32,0.7902865064833998,18
1416,9297,0.8672579885887175,32,0.7907419918896552,18
1417,9298,0.8830911526330587,48,0.7917265995448886,11
1418,9299,0.8341595159458872,35,0.7697176683110788,13
1419,9300,0.8559892759321536,33,0.7687975865359893,12
1420,9301,0.8632476560167125,34,0.7793596476901437,14
1421,9302,0.8762428637390183,34,0.7808470318976316,17
1422,9303,0.8618651413162783,58,0.7871359788634744,16
1423,9304,0.880668179297651,32,0.7946059796693286,16
1424,9305,0.7721756688770298,34,0.7494541961889706,12
1425,9307,0.8888060988120616,34,0.7945361169571206,14
1426,9309,0.8772760432107749,33,0.793045642331678,11
1427,9310,0.860470388921506,38,0.776858344289238,12
1428,9311,0.849433473314505,33,0.7540678490024124,12
1429,9312,0.8810675426429889,34,0.7954400335046693,12
1430,9313,0.8736542284370661,34,0.792009200646112,10
1431,9315,0.8978762574454202,32,0.8127150089150981,13
1432,9316,0.8358085424889369,32,0.7258132957884225,15
1433,9317,0.8398101125481124,54,0.7355369616180917,16
1434,9318,0.8631093601659641,54,0.7948974065693502,13
1435,9319,0.8800252613766649,34,0.7963930125342977,10
1436,9321,0.8976471899893173,32,0.789710817002705,10
1437,9322,0.8833620596418317,33,0.7813403696310053,10
1438,9323,0.8290030173741556,32,0.7703679880473528,12
1439,9324,0.8508875166170431,42,0.7662297699566525,9
1440,9327,0.8847130685213427,48,0.8087476264085457,12
1441,9328,0.9039792279497552,33,0.8067814179385777,11
1442,9329,0.861513284972107,34,0.7571002806416984,11
1443,9330,0.7858621351369928,33,0.7344101047661158,10
1444,9331,0.8479936874376772,34,0.7709671404794389,11
1445,9333,0.8984854456084272,34,0.8081975596063334,11
1446,9334,0.8148345504530061,82,0.7711855316204785,15
1447,9335,0.85831058579199,33,0.7620040113773862,10
1448,9337,0.8136265314024864,58,0.762249725692699,11
1449,9339,0.8629339901978524,33,0.7812226837453384,12
1450,9341,0.8834281680850031,38,0.7793755339900461,11
1451,9342,0.8356134369019733,34,0.7578870237759017,21
1452,9343,0.8598160666556985,34,0.7733375326574833,13
1453,9344,0.8318101679099196,34,0.7656298016206003,10
1454,9345,0.8809103021981899,34,0.8218196968571085,15
1455,9347,0.8829522547335379,32,0.8088870154018593,13
1456,9348,0.8916657965995076,34,0.8101034377264964,10
1457,9349,0.8399745809205106,35,0.7375147084059281,11
1458,9350,0.8918141819455863,33,0.8004991373135637,12
1459,9353,0.8937074058517629,33,0.8054943914646491,12
1460,9354,0.8369811489374726,33,0.7526099294214785,13
1461,9356,0.9110911138336446,33,0.8215116753474212,15
1462,9357,0.907162255782052,34,0.8043088368032945,10
1463,9358,0.8818848360383278,32,0.8027008328952974,10
1464,9359,0.8702081526618424,40,0.7935537471879819,12
1465,9360,0.8553019150963124,33,0.753827491397983,11
1466,9361,0.8510953999183992,55,0.7583482076809174,20
1467,9362,0.8103694151164684,35,0.7785124871897307,10
1468,9365,0.8662761892051039,60,0.7828646993419097,15
1469,9366,0.8774520056556214,33,0.7699180277758669,10
1470,9367,0.8231435561968765,45,0.7314034653881185,11
1471,9368,0.7807840346785501,31,0.7337881818417163,15
1472,9369,0.9087028451398749,45,0.796698037542561,16
1473,9370,0.904175951472561,34,0.8073763239686169,14
1474,9371,0.9060484731454406,44,0.8081295848588974,9
1475,9372,0.9118240864060925,33,0.8123675101126218,10
1476,9373,0.8588186544776114,35,0.7798960631277623,9
1477,9374,0.8464138135225219,32,0.7506013269265797,14
1478,9375,0.8751611042546177,32,0.8087116590477708,9
1479,9376,0.8239231557942788,34,0.7629433018776609,14
1480,9377,0.8772248520883489,34,0.7929532231165899,15
1481,9379,0.8890069256230395,34,0.7879402363339274,11
1482,9380,0.8214830381634861,43,0.7583421384669675,10
1483,9381,0.8740270996716538,33,0.8022494069507018,11
1484,9382,0.8786827531489162,47,0.7909792140501262,10
1485,9385,0.8436358824770329,33,0.7783061514560781,13
1486,9386,0.8431717415428981,33,0.7543182605035306,11
1487,9387,0.8726544986128646,33,0.7805902207806219,10
1488,9388,0.8972136388405973,33,0.81915498985601,14
1489,9389,0.870756794670794,33,0.7662241137491779,20
1490,9390,0.8531619978803424,34,0.7604619798737489,11
1491,9391,0.908594703486141,33,0.8095147078365577,10
1492,9392,0.8606816072388188,33,0.789842177757982,10
1493,9393,0.8138893085707699,32,0.7499919411626755,10
1494,9394,0.8982514311023615,32,0.8121329295948048,12
1495,9395,0.8217688246252706,33,0.7935868316254562,10
1496,9396,0.8481395510979399,34,0.7524949711510005,10
1497,9397,0.8334507703248856,32,0.7554782678567977,19
1498,9398,0.877735049732214,55,0.8009724521794741,11
1499,9399,0.8896359218392292,41,0.8051448604942342,15
1500,9400,0.8610056959851424,47,0.7788506693357833,10
1501,9402,0.8543545237613563,33,0.7727362357785672,15
1502,9403,0.7778941387396916,33,0.7395790438282444,12
1503,9404,0.8822717548561654,33,0.7806100314601295,10
1504,9405,0.8710004891948744,32,0.7659315884557839,12
1505,9406,0.806454004888181,32,0.7526314346410683,10
1506,9407,0.903705481900662,46,0.8053395405078723,13
1507,9408,0.8670292619767589,33,0.7494950638340234,10
1508,9409,0.8341506990413341,32,0.7655753284822256,14
1509,9412,0.9153397881443495,74,0.8168515024012228,20
1510,9414,0.8657005280844547,33,0.779919372829801,9
1511,9415,0.872739189250858,58,0.8083446389812436,24
1512,9416,0.8955248790240982,33,0.7917047471751508,11
1513,9417,0.8201128118660601,33,0.7443986544716797,12
1514,9419,0.8973121299632152,33,0.8027230552154957,18
1515,9420,0.8563947589096089,33,0.7742108690256317,17
1516,9421,0.8746570614075677,33,0.8083050602286685,11
1517,9422,0.8239605388849001,33,0.7840192881983059,10
1518,9423,0.8605271317017578,41,0.7754891755101978,15
1519,9424,0.8784960933932169,41,0.7734922157885895,10
1520,9425,0.810430424230823,42,0.7418298637345051,14
1521,9426,0.8935197949329514,60,0.8218686944172031,19
1522,9427,0.8026029331853016,32,0.7718435098025311,11
1523,9428,0.846305724021867,35,0.780553125532059,14
1524,9430,0.8585019499792136,34,0.8112853591224354,12
1525,9431,0.872782797227642,34,0.7857362412508424,10
1526,9432,0.8395964384096606,34,0.7532983410768304,15
1527,9433,0.8796810025309167,33,0.8014721289416531,15
1528,9434,0.8634133864474398,33,0.7756890806305436,15
1529,9435,0.8660369806629784,32,0.7673951333099314,12
1530,9437,0.8685879137871007,34,0.776469272551851,10
1531,9438,0.8913061567009638,32,0.8264922140866742,9
1532,9439,0.8880552157150433,33,0.8036930273559788,11
1533,9440,0.8365044123829662,64,0.7415571417337257,17
1534,9441,0.815082083047414,34,0.7683964138361847,9
1535,9443,0.8559853511632769,32,0.7874992835303052,12
1536,9445,0.9136459904137793,33,0.8043253041415661,15
1537,9446,0.8386126323699489,54,0.7785701838701583,13
1538,9448,0.8881058208603231,43,0.7973080576288474,16
1539,9449,0.9065974020958261,38,0.8051187086126639,11
1540,9450,0.8574098050835566,33,0.7650202702597164,13
